timestamp,open,high,low,close,volume
3/12/2019 12:00,373.3424,375.36,370.87,374.8986,1652424
3/12/2019 11:45,374.7936,374.8589,372.28,373.36,1235702
3/12/2019 11:30,375.74,375.8184,373.2,374.7805,1762248
3/12/2019 11:15,378.29,378.38,375.51,375.8,1737687
3/12/2019 11:00,379.86,380.99,378.0201,378.24,888166
3/12/2019 10:45,382.7,383.27,379.31,379.85,1122741
3/12/2019 10:30,381.31,382.7,377.56,382.6164,1805908
3/12/2019 10:15,383.84,383.85,377,381.34,2674394
3/12/2019 10:00,388.19,388.22,383.35,383.71,1644616
3/12/2019 9:45,384.71,390,382,388.21,3598364
3/11/2019 16:00,399.29,400.2314,398.3,399.83,1172897
3/11/2019 15:45,397.6,399.9,397,399.16,923734
3/11/2019 15:30,397.42,398.98,395.6037,397.6001,716520
3/11/2019 15:15,398.05,398.05,395.4,397.3954,922283
3/11/2019 15:00,400.04,400.04,397.415,398.09,589612
3/11/2019 14:45,399.42,402.169,399.11,400.124,823379
3/11/2019 14:30,397.3699,402.6,397.3125,399.61,1252427
3/11/2019 14:15,395.405,397.777,395.01,397.2728,731124
3/11/2019 14:00,395.33,395.64,394.6114,395.41,422484
3/11/2019 13:45,395.298,395.89,394.81,395.4,474740
3/11/2019 13:30,394.21,395.5594,393.6601,395.39,744047
3/11/2019 13:15,391.645,394.4207,391.1144,394.3108,666840
3/11/2019 13:00,392.2,392.7574,390.2504,391.59,612660
3/11/2019 12:45,392.245,394.38,391.63,392.2304,706460
3/11/2019 12:30,389.55,393.3,388.3043,392.3,913927
3/11/2019 12:15,392.66,393.34,389.21,389.47,779862
3/11/2019 12:00,392.85,393.358,390.15,392.4404,894795
3/11/2019 11:45,393.08,394.71,390.6,393.01,981025
3/11/2019 11:30,396.4414,397.4143,392.151,393.15,1351851
3/11/2019 11:15,394.56,398.73,392.6301,396.44,1521863
3/11/2019 11:00,389.2901,394.704,388.82,394.5953,1477718
3/11/2019 10:45,387.33,389.89,385.3501,389.25,1271719
3/11/2019 10:30,391.43,391.49,385.83,387.34,1695823
3/11/2019 10:15,383.88,391.58,383.0201,391.31,2647736
3/11/2019 10:00,375.13,384.78,374.5701,383.96,2893967
3/11/2019 9:45,371.1,378,365.6822,375.18,7032004
3/8/2019 16:00,421.56,422.8,421.5101,422.64,355167
3/8/2019 15:45,419.82,421.73,419.82,421.655,117840
3/8/2019 15:30,420.43,420.61,419.71,420.05,96368
3/8/2019 15:15,420.13,420.89,419.9,420.31,98701
3/8/2019 15:00,420.0883,421.36,420,420,82039
3/8/2019 14:45,419.97,420.37,419.59,420.0904,56888
3/8/2019 14:30,420.03,420.345,419.51,419.9564,66627
3/8/2019 14:15,420.62,420.69,419.42,419.94,61467
3/8/2019 14:00,419.7,420.49,419.7,420.49,63544
3/8/2019 13:45,419.64,419.97,419.1,419.6523,53987
3/8/2019 13:30,419.47,419.69,418.99,419.6002,36494
3/8/2019 13:15,418.5951,419.72,418.5951,419.5505,62359
3/8/2019 13:00,419.25,419.5,418.37,418.59,48492
3/8/2019 12:45,419.24,419.65,419.06,419.26,42433
3/8/2019 12:30,419.98,420,418.4001,419.2,80737
3/8/2019 12:15,419.8,419.86,419,419.7968,83987
3/8/2019 12:00,420.62,421.25,419.5,419.7665,113471
3/8/2019 11:45,421.82,421.87,420.47,420.57,76337
3/8/2019 11:30,422,422.5,421.45,422.01,91716
3/8/2019 11:15,421.55,422.11,420.87,421.7148,87835
3/8/2019 11:00,422.67,423.4262,421.6,421.69,214950
3/8/2019 10:45,419.21,422.62,419.21,422.62,192958
3/8/2019 10:30,418.7185,419.44,418.32,419.2495,131633
3/8/2019 10:15,418.3,419.25,417.91,418.63,144618
3/8/2019 10:00,419.24,419.805,418.3722,418.5,195910
3/8/2019 9:45,416.5,419.8124,415.65,419.3567,416362
3/7/2019 16:00,421.1648,422.92,420.46,422.31,470473
3/7/2019 15:45,420.92,422,420.8,421.3975,135435
3/7/2019 15:30,421.59,421.59,420.83,420.88,120587
3/7/2019 15:15,421,421.8,420.46,421.41,135397
3/7/2019 15:00,421.87,421.8759,420.65,420.89,91536
3/7/2019 14:45,422.35,422.74,421.5901,421.8,72353
3/7/2019 14:30,421.95,422.632,421.56,422.46,83979
3/7/2019 14:15,423.62,423.736,421.92,421.92,84505
3/7/2019 14:00,423.71,424.89,423.63,423.63,186768
3/7/2019 13:45,423.3401,423.86,422,423.6473,112832
3/7/2019 13:30,423.3,423.375,422.5963,423.2474,93993
3/7/2019 13:15,422.96,423.82,422.96,423.23,120915
3/7/2019 13:00,422,423.26,421.48,423.06,85900
3/7/2019 12:45,422.6,422.778,421.4025,421.65,87673
3/7/2019 12:30,420.89,422.825,420.56,422.7,102797
3/7/2019 12:15,420.63,421.62,420.28,420.795,66490
3/7/2019 12:00,421.58,421.99,420.68,420.73,135535
3/7/2019 11:45,419.96,421.258,419.82,421.258,132486
3/7/2019 11:30,419.81,420.04,418.64,419.68,108212
3/7/2019 11:15,418.735,420.17,418.49,419.6,145324
3/7/2019 11:00,416.85,418.72,416.85,418.7,142057
3/7/2019 10:45,418.54,418.54,416.48,417,234195
3/7/2019 10:30,419.22,419.6,417.67,418.57,279399
3/7/2019 10:15,419.96,420.02,418.79,419.39,195893
3/7/2019 10:00,420.56,420.56,418.27,420.23,379256
3/7/2019 9:45,423.48,423.5503,420.56,420.56,286317
3/6/2019 16:00,425.63,426.1137,424.51,424.51,268793
3/6/2019 15:45,425.25,425.99,425.0418,425.99,116044
3/6/2019 15:30,425.09,425.69,424.67,425.2,85002
3/6/2019 15:15,425.84,426.25,425,425.039,82923
3/6/2019 15:00,425.68,426,425.38,425.86,56406
3/6/2019 14:45,426,426.2,425.46,425.6069,62206
3/6/2019 14:30,425.86,426.3,425.475,425.83,73941
3/6/2019 14:15,425.68,426.23,425.44,425.9678,61827
3/6/2019 14:00,424.83,426.06,424.401,425.88,116035
3/6/2019 13:45,423.5195,424.925,423.4,424.925,95261
3/6/2019 13:30,423.55,424.32,423.2176,423.39,109897
3/6/2019 13:15,424.0445,424.0445,423.09,423.57,76851
3/6/2019 13:00,424.19,424.46,423.4756,423.92,147626
3/6/2019 12:45,423.798,424.85,423.798,424.25,91406
3/6/2019 12:30,423.31,423.82,422.44,423.4098,127966
3/6/2019 12:15,422.9446,424.29,422.5,423.42,255714
3/6/2019 12:00,424.2,425.11,422.15,422.87,435530
3/6/2019 11:45,425.916,426.04,424.07,424.164,213534
3/6/2019 11:30,427.6048,427.69,425.6,425.8,209233
3/6/2019 11:15,427.76,428.0705,427.51,427.695,162607
3/6/2019 11:00,427.69,427.73,427.225,427.225,34649
3/6/2019 10:45,429,429.27,427.79,427.82,166361
3/6/2019 10:30,430.75,430.81,429.007,429.007,123433
3/6/2019 10:15,431.145,431.41,430.3307,430.545,92136
3/6/2019 10:00,431.39,431.93,430.54,431.5132,120654
3/6/2019 9:45,429.69,431.41,429.25,431.34,241271
3/5/2019 16:00,432.27,432.43,430.12,430.28,307897
3/5/2019 15:45,431.58,432.61,431.53,432.31,92822
3/5/2019 15:30,431.42,431.97,431.42,431.64,48973
3/5/2019 15:15,431.7,431.79,431.34,431.34,64935
3/5/2019 15:00,432,432,431.55,431.77,38598
3/5/2019 14:45,432.055,432.17,431.5,432.04,53945
3/5/2019 14:30,432.05,432.1835,431.76,431.965,35951
3/5/2019 14:15,432.2142,432.62,431.91,432.12,33580
3/5/2019 14:00,431.94,432.26,431.86,432.26,31396
3/5/2019 13:45,432.21,432.35,431.86,431.928,47872
3/5/2019 13:30,433.02,433.02,432,432.08,52068
3/5/2019 13:15,433.0358,433.31,432.83,433.1389,43005
3/5/2019 13:00,432.3625,433,432.31,432.9467,66819
3/5/2019 12:45,432.47,432.58,432.14,432.4,31623
3/5/2019 12:30,431.64,432.61,431.57,432.48,52240
3/5/2019 12:15,431.79,432.36,431.7,431.7869,46766
3/5/2019 12:00,433.11,433.11,431.13,431.9442,76784
3/5/2019 11:45,431.69,433.17,431.69,433.01,97702
3/5/2019 11:30,431.42,432.27,431.42,431.81,75774
3/5/2019 11:15,430.77,432,430.62,431.285,80208
3/5/2019 11:00,431.055,431.7,430.44,430.79,128787
3/5/2019 10:45,430.21,431.56,430.21,431.0816,86376
3/5/2019 10:30,431.32,431.527,429.5,429.6,124362
3/5/2019 10:15,431,432.4689,430.81,431.44,136980
3/5/2019 10:00,432.51,432.51,428.67,430.84,228684
3/5/2019 9:45,430.556,433.65,430.556,432.5194,250242
3/4/2019 16:00,433.82,433.95,431.87,432.87,367579
3/4/2019 15:45,433.48,433.72,433.11,433.64,119289
3/4/2019 15:30,433.4895,434.08,433.26,433.53,75433
3/4/2019 15:15,433.35,433.7926,432.76,433.48,98295
3/4/2019 15:00,433.79,434.2532,432.94,433.3,96218
3/4/2019 14:45,433.74,433.9413,433.1537,433.8933,99478
3/4/2019 14:30,431.545,433.73,431.545,433.72,188371
3/4/2019 14:15,431.79,432.12,430.88,431.5,121845
3/4/2019 14:00,431,431.91,430.3,431.76,125430
3/4/2019 13:45,429.86,431,429.86,431,152602
3/4/2019 13:30,427.65,430.03,427.53,429.85,143559
3/4/2019 13:15,427.5,428.12,426.995,427.54,133007
3/4/2019 13:00,427.8872,428.9206,427.44,427.77,136054
3/4/2019 12:45,429.19,430.05,427.57,427.78,156554
3/4/2019 12:30,428.9954,429.38,427.21,429.1,250719
3/4/2019 12:15,429.03,430.72,428.05,429,264320
3/4/2019 12:00,432.38,432.915,426.8,428.8773,433228
3/4/2019 11:45,433.8748,434.49,431.76,432.31,285051
3/4/2019 11:30,437,437.25,433.52,433.98,332444
3/4/2019 11:15,436.92,437.71,435.92,437.2,222706
3/4/2019 11:00,438.6353,439.87,436.3,436.77,267756
3/4/2019 10:45,440.955,440.955,437.8001,438.65,204339
3/4/2019 10:30,440.4003,441.2,439.5,440.7021,215918
3/4/2019 10:15,443.2139,444.14,440.1501,440.55,277568
3/4/2019 10:00,444.293,444.293,441.89,443.282,227035
3/4/2019 9:45,443.5,444.409,442.3,444.36,363039
3/1/2019 16:00,443.22,443.5,440.35,440.79,473901
3/1/2019 15:45,442.6987,443.1,442.26,443.1,203873
3/1/2019 15:30,442.6646,442.817,442.43,442.68,104553
3/1/2019 15:15,442.48,443.147,442.43,442.61,85936
3/1/2019 15:00,444.22,444.22,442.46,442.52,129701
3/1/2019 14:45,444.32,444.55,443.92,444.17,122051
3/1/2019 14:30,443.03,444.2739,442.96,444.2739,115552
3/1/2019 14:15,442.66,443.51,442.6536,442.99,101010
3/1/2019 14:00,442.2,442.7446,442.0701,442.6,68073
3/1/2019 13:45,441.705,442.21,441.705,442.155,70323
3/1/2019 13:30,441.83,441.97,441.5463,441.69,68322
3/1/2019 13:15,441.337,441.835,441.21,441.81,81421
3/1/2019 13:00,440.84,441.395,440.52,441.386,81182
3/1/2019 12:45,441.51,441.8,440.495,440.78,90981
3/1/2019 12:30,441.2278,441.6986,440.925,441.4704,118790
3/1/2019 12:15,441.07,441.555,440.2,441.2,169725
3/1/2019 12:00,442.715,442.86,440.57,441.065,183041
3/1/2019 11:45,443.58,443.58,442.75,442.75,113205
3/1/2019 11:30,442.81,443.86,442.62,443.4989,139329
3/1/2019 11:15,442.61,442.99,442.09,442.7852,126060
3/1/2019 11:00,442.71,443.3486,442.16,442.58,168221
3/1/2019 10:45,442.4701,443.315,441.2,442.58,196487
3/1/2019 10:30,442.228,443.55,441.64,442.59,236479
3/1/2019 10:15,443.62,443.97,442.23,442.23,277412
3/1/2019 10:00,443.2,445.3,443.2,444.12,293698
3/1/2019 9:45,445.95,445.95,443,443.1132,609623
2/28/2019 16:00,440,440.14,439.52,439.96,452265
2/28/2019 15:45,440.38,440.7,440.01,440.01,168284
2/28/2019 15:30,440.445,440.58,439.8959,440.415,144425
2/28/2019 15:15,440.5037,440.8,440.3413,440.4564,116754
2/28/2019 15:00,440.45,441,440,440.56,102950
2/28/2019 14:45,441.01,441.3771,440.29,440.5,166476
2/28/2019 14:30,440.19,441.38,439.98,441.0701,179478
2/28/2019 14:15,440.851,440.94,439.74,440.181,129081
2/28/2019 14:00,440.03,441.14,439.85,440.8385,142440
2/28/2019 13:45,439.67,440.03,439.4,440.01,64261
2/28/2019 13:30,439.265,439.72,438.98,439.72,79050
2/28/2019 13:15,440.01,440.01,438.99,439.363,92885
2/28/2019 13:00,438.995,440.228,438.97,440.15,100854
2/28/2019 12:45,439.59,439.78,439,439.04,110152
2/28/2019 12:30,438.74,439.639,438.68,439.494,124949
2/28/2019 12:15,438.16,439.14,437.9182,438.818,161463
2/28/2019 12:00,437.59,438.2264,437.5276,438.0797,83461
2/28/2019 11:45,437.32,438.26,437.29,437.6034,93176
2/28/2019 11:30,437.66,438.97,437.45,437.45,143201
2/28/2019 11:15,437.5601,438.16,437.1,437.41,116167
2/28/2019 11:00,438.39,439.28,437.72,437.7949,155537
2/28/2019 10:45,438.6,439.7184,438.385,438.385,140360
2/28/2019 10:30,438.27,438.64,437.3449,438.39,215739
2/28/2019 10:15,439.7874,439.79,438.14,438.62,316383
2/28/2019 10:00,438.89,441.06,438.8,439.86,330223
2/28/2019 9:45,438,440.32,437.5,438.88,595352
2/27/2019 16:00,435.515,436.33,435.39,435.46,417552
2/27/2019 15:45,435.055,435.91,435,435.6,182661
2/27/2019 15:30,435.28,435.66,435.06,435.09,131822
2/27/2019 15:15,434.95,435.52,434.82,435.255,81755
2/27/2019 15:00,435.36,435.65,434.695,434.9823,125939
2/27/2019 14:45,434.31,435.69,434.31,435.35,160701
2/27/2019 14:30,434.9849,434.9849,434.03,434.3889,110040
2/27/2019 14:15,435.08,435.1838,434.855,434.9,189458
2/27/2019 14:00,434.49,435.27,434.49,435.0655,142876
2/27/2019 13:45,434.945,435.07,434,434.5,144256
2/27/2019 13:30,433.6,435.4165,433.6,435.0321,288906
2/27/2019 13:15,433.09,433.5699,432.84,433.4815,110720
2/27/2019 13:00,432.73,433.13,432.65,433.13,85128
2/27/2019 12:45,432.29,432.92,432.29,432.7089,85434
2/27/2019 12:30,432.43,432.62,432.14,432.3134,89487
2/27/2019 12:15,432.2,432.49,431.9387,432.35,102389
2/27/2019 12:00,432.2101,432.49,431.86,432.28,105096
2/27/2019 11:45,431.505,432.68,431.47,432.51,153547
2/27/2019 11:30,430.9501,431.78,430.88,431.63,128737
2/27/2019 11:15,430.56,431.18,430.3041,431.01,134548
2/27/2019 11:00,430.0875,430.718,429.75,430.64,105008
2/27/2019 10:45,429,430.1,428.775,430.1,137221
2/27/2019 10:30,427.44,429.3489,427.275,429.06,184225
2/27/2019 10:15,429.8,430.29,427.31,427.31,221968
2/27/2019 10:00,431.09,431.28,429.4117,429.805,199045
2/27/2019 9:45,427.32,432.2426,427.32,431.16,464194
2/26/2019 16:00,427.78,427.92,426.565,426.77,240130
2/26/2019 15:45,428.345,428.81,427.79,427.9,108221
2/26/2019 15:30,428.57,428.68,428.225,428.35,76272
2/26/2019 15:15,428.65,428.99,428.44,428.5751,70595
2/26/2019 15:00,428.36,428.69,428.1771,428.59,48911
2/26/2019 14:45,427.7028,428.66,427.7028,428.34,66599
2/26/2019 14:30,427.828,428.01,427.71,427.71,32702
2/26/2019 14:15,427.43,428.1,427.43,427.96,40445
2/26/2019 14:00,427.44,427.62,427.1,427.47,42766
2/26/2019 13:45,427.22,427.4,426.95,427.4,37740
2/26/2019 13:30,427.89,428.24,427.33,427.33,47313
2/26/2019 13:15,427.74,427.92,427.6294,427.8361,42817
2/26/2019 13:00,427.8328,427.8328,427.27,427.75,44129
2/26/2019 12:45,427.74,427.8532,427.54,427.77,69657
2/26/2019 12:30,427.28,428.078,427.22,427.73,66829
2/26/2019 12:15,427.0222,427.35,426.9513,427.2779,72504
2/26/2019 12:00,426.4685,427.4082,426.4138,427.055,69816
2/26/2019 11:45,426.95,427.43,426.04,426.4778,62577
2/26/2019 11:30,427.01,427.3,426.73,426.79,100771
2/26/2019 11:15,425.26,426.83,425.11,426.83,95825
2/26/2019 11:00,426.6,426.9,425.51,425.53,111515
2/26/2019 10:45,426.01,426.92,425.8775,426.81,89745
2/26/2019 10:30,425.97,426.34,425.835,425.84,92106
2/26/2019 10:15,426,426.39,425.0101,425.9551,156762
2/26/2019 10:00,425.86,426.48,425.445,426.155,98100
2/26/2019 9:45,425.51,425.89,424.5,425.735,227830
2/25/2019 16:00,426.96,427.53,426.68,426.88,310944
2/25/2019 15:45,427.2,427.85,427.03,427.03,96125
2/25/2019 15:30,427.28,427.71,427.1326,427.23,88613
2/25/2019 15:15,427.59,427.6,426.82,427.25,70450
2/25/2019 15:00,427.75,427.875,427.5,427.535,50062
2/25/2019 14:45,427.74,427.935,427.4,427.8,51218
2/25/2019 14:30,428.04,428.13,427.59,427.6501,41311
2/25/2019 14:15,427.24,428.28,427.24,428.07,62455
2/25/2019 14:00,427.18,427.47,427.148,427.25,55018
2/25/2019 13:45,426.86,427.42,426.64,427.2302,67478
2/25/2019 13:30,426.99,427.22,426.73,426.8,42886
2/25/2019 13:15,427.26,427.3207,426.87,426.87,47918
2/25/2019 13:00,427.1389,427.34,426.55,427.28,83085
2/25/2019 12:45,427.71,427.71,427.005,427.19,170195
2/25/2019 12:30,428.47,428.47,427.5,427.7385,105661
2/25/2019 12:15,428.74,428.74,428,428.45,76276
2/25/2019 12:00,429.73,429.89,428.2956,428.81,106156
2/25/2019 11:45,428.24,429.665,428.24,429.665,110973
2/25/2019 11:30,428.67,428.99,428.08,428.2877,97059
2/25/2019 11:15,429.7499,429.78,428.66,428.66,117828
2/25/2019 11:00,429.21,429.91,429.16,429.73,110504
2/25/2019 10:45,428.68,429.2914,428.59,429.19,105013
2/25/2019 10:30,429.06,429.817,428.43,428.79,160387
2/25/2019 10:15,429.1,429.14,428.2443,429.0447,155152
2/25/2019 10:00,428.0803,429.9,427.82,428.89,212775
2/25/2019 9:45,427.75,429.4,427.52,427.97,429331
2/22/2019 16:00,423.35,424.215,422.96,424,305331
2/22/2019 15:45,422.54,423.29,422.2,423.29,135029
2/22/2019 15:30,422.02,422.66,421.68,422.6384,80407
2/22/2019 15:15,421.02,422.02,420.99,422.02,73279
2/22/2019 15:00,420.3,421.73,420.135,421.03,121981
2/22/2019 14:45,422.1852,422.2828,420.52,420.54,117014
2/22/2019 14:30,422.955,422.955,422.01,422.09,44499
2/22/2019 14:15,422.4655,423.04,422.32,422.9162,63099
2/22/2019 14:00,421.8905,422.45,421.87,422.42,44521
2/22/2019 13:45,422.6,422.76,421.8432,421.8432,83484
2/22/2019 13:30,422.38,422.56,422.07,422.54,54174
2/22/2019 13:15,422.925,423.1702,422.3,422.4999,64680
2/22/2019 13:00,423.14,423.3,422.8,422.9224,58350
2/22/2019 12:45,423.45,423.49,422.9,423.21,61564
2/22/2019 12:30,423.82,423.83,423.34,423.45,74119
2/22/2019 12:15,423.41,423.88,423.3899,423.815,73969
2/22/2019 12:00,423.27,423.54,422.75,423.43,130529
2/22/2019 11:45,423.97,424,423.34,423.34,79858
2/22/2019 11:30,423.804,424.47,423.4767,423.96,136079
2/22/2019 11:15,423.12,423.93,422.96,423.61,142580
2/22/2019 11:00,422.17,423.17,422.12,423.15,159703
2/22/2019 10:45,421.29,422.09,421.17,422.0464,100629
2/22/2019 10:30,421.8391,422.75,421.33,421.4038,165072
2/22/2019 10:15,421,421.89,420.869,421.76,124284
2/22/2019 10:00,421,421.485,420.55,420.88,108507
2/22/2019 9:45,419.7,420.99,419.2759,420.99,202399
